"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","한실수","양실수","욕실수","발한실여부","좌석수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","세탁기수","여성종사자수","남성종사자수","회수건조수","침대수","다중이용업소여부"
"3180000","3180000-202-1989-00464","19890410","","03","폐업","02","폐업","20050605","","","","0226776320","540.75","150036","서울특별시 영등포구 영등포동6가 137-1번지 2 ","","","조광목욕탕","20041112000000","I","2018-08-31 23:59:59.0","공동탕업","191336.451130592    ","446689.549646816    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3180000","3180000-202-2004-00005","20040721","","03","폐업","02","폐업","20060227","","","","0226787001","9017.07","150045","서울특별시 영등포구 당산동5가 9-3번지 ","","","스파씨티","20041028000000","I","2018-08-31 23:59:59.0","공동탕업","191100.814966366    ","447841.495026035    ","공동탕업","4","1","1","4","1","1","","","","N","","","","","자가","","","","","","N"
"3180000","3180000-202-2001-00484","20011018","","03","폐업","02","폐업","20060227","","","","02 8331923","150.00","150822","서울특별시 영등포구 대림동 963-3번지 ","","","혜성목욕탕","20041028000000","I","2018-08-31 23:59:59.0","공동탕업","191738.308758191    ","443282.540835865    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3180000","3180000-202-2003-00003","20030219","","03","폐업","02","폐업","20100604","","","","026726900","2300.00","150103","서울특별시 영등포구 양평동3가 96-1번지 ","","","청우건강랜드","20091104133517","I","2018-08-31 23:59:59.0","공동탕업","190410.733104611    ","447969.888804341    ","공동탕업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","","","","","N"
"3180000","3180000-202-1988-00459","19880913","","03","폐업","02","폐업","20040504","","","","02 7855544","610.82","150870","서울특별시 영등포구 여의도동 13-31번지 기계회관 지하 ","","","한강대중사우나","20030317000000","I","2018-08-31 23:59:59.0","공동탕업","193089.35913273     ","447463.303055433    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3180000","3180000-202-2000-00007","20000102","","03","폐업","02","폐업","20060110","","","","0226356310","1015.41","150101","서울특별시 영등포구 양평동1가 247번지 ","","","새로운사우나","20050512000000","I","2018-08-31 23:59:59.0","공동탕업","189877.032334127    ","446801.78225662     ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3180000","3180000-202-1992-00477","19920824","","03","폐업","02","폐업","20171026","","","","0226320203","588.05","150901","서울특별시 영등포구 영등포동2가 94-119번지 리버타워 지하101호 ","서울특별시 영등포구 버드나루로 50 (영등포동2가리버타워 지하101호)","07248","한강해수사우나","20171031164906","I","2018-08-31 23:59:59.0","공동탕업","192080.600057217    ","446761.824144739    ","공동탕업","","","","","1","1","","","","N","","","","","","","","","","","N"
"3180000","3180000-202-1995-00484","19950927","","03","폐업","02","폐업","20050530","","","","0226362934","660.63","150092","서울특별시 영등포구 문래동2가 21-6번지 지하2층3층 ","","","문래사우나","20040518000000","I","2018-08-31 23:59:59.0","공동탕업","190589.51150943     ","445605.099652272    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3180000","3180000-202-2004-00004","20040518","","03","폐업","02","폐업","20060227","","","","","1128.44","150040","서울특별시 영등포구 당산동 121-59번지 당산빌딩 지하23층 ","","","해천사우나","20040722000000","I","2018-08-31 23:59:59.0","공동탕업","191714.925390227    ","447548.691302462    ","공동탕업","8","2","","","2","3","","","","N","","","","","임대","","","","","","N"
"3180000","3180000-202-1987-00445","19870522","","03","폐업","02","폐업","20170302","","","","02 8331141","220.00","150820","서울특별시 영등포구 대림동 916-7번지 ","서울특별시 영등포구 디지털로74길 10 (대림동)","","양지목욕탕","20040412000000","I","2018-08-31 23:59:59.0","공동탕업","191693.32923947     ","443632.592211895    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3180000","3180000-202-2001-00486","20011003","","03","폐업","02","폐업","20090817","","","","0226780091","904.00","150036","서울특별시 영등포구 영등포동6가 3-2번지 ","","","중앙대중목욕탕","20040224000000","I","2018-08-31 23:59:59.0","공동탕업","191474.041693094    ","446524.483358251    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3180000","3180000-202-2003-00017","20031201","","03","폐업","02","폐업","20050531","","","","","2431.10","150095","서울특별시 영등포구 문래동5가 2번지 대륭오피스텔 지하 201202호 ","","","콤보사우나","20050413000000","I","2018-08-31 23:59:59.0","공동탕업","190023.48828661     ","446044.579840782    ","공동탕업","12","4","","","2","2","","","","N","","","","","자가","","","","","","N"
"3180000","3180000-202-2003-00015","20030226","","03","폐업","02","폐업","20040802","","","","",".00","150829","서울특별시 영등포구 도림동 1-43번지 ","","","도림탕","20031106000000","I","2018-08-31 23:59:59.0","공동탕업","191937.281348398    ","445500.742692663    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3180000","3180000-202-2002-00001","20020116","","03","폐업","02","폐업","20050620","","","","02 8439458","744.00","150858","서울특별시 영등포구 신길동 3575번지 신영빌딩 ","","","신영옥사우나","20041112000000","I","2018-08-31 23:59:59.0","공동탕업","191965.845227913    ","444248.177916576    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3180000","3180000-202-1997-00491","19970531","","03","폐업","02","폐업","20060428","","","","02 8452065","716.21","150853","서울특별시 영등포구 신길동 459-5번지 ","","","명수목욕탕","20041112000000","I","2018-08-31 23:59:59.0","공동탕업","192876.550387955    ","445114.03290833     ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3180000","3180000-202-2003-00011","20030226","","03","폐업","02","폐업","20040601","","","","8332630","419.10","150832","서울특별시 영등포구 도림동 193번지 ","","","도림탕","20030703000000","I","2018-08-31 23:59:59.0","공동탕업","190993.925729752    ","445445.097640918    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3180000","3180000-202-2000-00010","20000701","","03","폐업","02","폐업","20200918","","","","02 8322458","336.00","150841","서울특별시 영등포구 신길동 276-1 ","서울특별시 영등포구 신길로45길 15 (신길동)","07385","삼일목욕탕","20200918101107","U","2020-09-20 02:40:00.0","공동탕업","191913.022488683    ","445157.953708408    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3180000","3180000-202-1997-00490","19970303","","03","폐업","02","폐업","20041001","","","","0220684370","1418.00","150038","서울특별시 영등포구 영등포동8가 83-2번지 ","","","황토목욕탕","20030317000000","I","2018-08-31 23:59:59.0","공동탕업","191558.008889229    ","447593.843343674    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3180000","3180000-202-1996-00489","19961014","","03","폐업","02","폐업","20060227","","","","0226367756","782.00","150800","서울특별시 영등포구 당산동1가 9-1번지 ","","","신한사우나","20030707000000","I","2018-08-31 23:59:59.0","공동탕업","191024.651979979    ","446421.72002587     ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3180000","3180000-202-2011-00003","20111221","","03","폐업","02","폐업","20161128","","","","26723667","809.19","150031","서울특별시 영등포구 영등포동1가 143-3번지 ","서울특별시 영등포구 경인로 870 (영등포동1가)","07306","웰빙스파","20140117140720","I","2018-08-31 23:59:59.0","공동탕업+찜질시설서비스영업","191908.118795329    ","446086.819081927    ","공동탕업+찜질시설서비스영업","0","0","","","2","","0","0","2","Y","0","","","","임대","0","","","0","0","N"
"3180000","3180000-202-1985-00500","19850730","","03","폐업","02","폐업","20071227","","","","02 7895924","1047.78","150896","서울특별시 영등포구 여의도동 60번지 63빌딩 B2B3 ","","","(주)한화63시티","20070430000000","I","2018-08-31 23:59:59.0","공동탕업","194632.526367463    ","446401.926526228    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3180000","3180000-202-1989-00468","19891013","","03","폐업","02","폐업","20120630","","","","02 8493141","266.03","150850","서울특별시 영등포구 신길동 405-23번지 ","서울특별시 영등포구 도림로63길 31 (신길동)","07408","번영목욕탕","20041112000000","I","2018-08-31 23:59:59.0","공동탕업","191272.426741117    ","444208.109466984    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3180000","3180000-202-2003-00006","20030225","","03","폐업","02","폐업","20090406","","","","02 7830586","738.00","150871","서울특별시 영등포구 여의도동 14-2번지 B 115 ","","","실로암사우나","20041112000000","I","2018-08-31 23:59:59.0","공동탕업","192833.96800059     ","447548.542565698    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3180000","3180000-202-1987-00452","19870925","","03","폐업","02","폐업","19930713","","","","0207854890","343.61","150885","서울특별시 영등포구 여의도동 35-2번지 ","","","백상탕","20010802000000","I","2018-08-31 23:59:59.0","공동탕업","193437.233759373    ","446618.398688307    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3180000","3180000-202-1989-00425","19890202","","03","폐업","02","폐업","20110530","","","","02 8447535","121.56","150841","서울특별시 영등포구 신길동 231-8번지 ","","","가야목욕탕","20041112000000","I","2018-08-31 23:59:59.0","공동탕업","191952.154889686    ","445014.672375933    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3180000","3180000-202-2005-00006","20051116","","03","폐업","02","폐업","20121231","","","","02 8488245","981.77","150841","서울특별시 영등포구 신길동 235-1번지 ","서울특별시 영등포구 신길로38길 6 (신길동)","","우리불한증사우나","20101130110644","I","2018-08-31 23:59:59.0","공동탕업+찜질시설서비스영업","192130.975579542    ","444861.673802353    ","공동탕업+찜질시설서비스영업","5","1","2","3","","","","","2","Y","","","","","임대","","","","","","N"
"3180000","3180000-202-2007-00003","20070413","","03","폐업","02","폐업","20080902","","","","0226335008","378.20","150835","서울특별시 영등포구 문래동3가 55-5번지 ","","","로데오사우나","20070420000000","I","2018-08-31 23:59:59.0","공동탕업","190777.430587122    ","446138.269919323    ","공동탕업","4","1","1","1","","","","","4","Y","","","","","","","","","","","N"
"3180000","3180000-202-1998-00482","19980615","","03","폐업","02","폐업","20170508","","","","0221658311","1228.00","150105","서울특별시 영등포구 양평동5가 41-1번지 ","서울특별시 영등포구 양평로 153 (양평동5가)","","스파박스목욕탕","20170508105344","I","2018-08-31 23:59:59.0","공동탕업","190292.658514827    ","448525.658592957    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3180000","3180000-202-1996-00487","19960726","","03","폐업","02","폐업","20080218","","","","0226356623","434.24","150105","서울특별시 영등포구 양평동5가 76번지 한신APT 상가 109동 ","","","한신건강사우나","20061229000000","I","2018-08-31 23:59:59.0","공동탕업","190394.571819262    ","448656.726986041    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3180000","3180000-202-2000-00004","20000102","","03","폐업","02","폐업","20120417","","","","02 8441927","162.00","150840","서울특별시 영등포구 신길동 158-104번지 ","서울특별시 영등포구 도신로54길 9-1 (신길동)","07348","신천목욕탕","20061228000000","I","2018-08-31 23:59:59.0","공동탕업","192416.011733021    ","445400.736455074    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
